Timestamp,EAR,State
08:13:07.765,0.314,Active
08:13:08.991,0.362,Active
08:13:09.062,0.368,Active
08:13:09.131,0.351,Active
08:13:09.195,0.284,Active
08:13:09.265,0.304,Active
08:13:09.333,0.278,Active
08:13:09.403,0.306,Active
08:13:09.465,0.389,Active
08:13:09.544,0.365,Active
08:13:09.618,0.225,DROWSY
08:13:09.714,0.256,Active
08:13:09.791,0.239,DROWSY
08:13:09.885,0.213,DROWSY
08:13:10.024,0.223,DROWSY
08:13:10.103,0.245,DROWSY
08:13:10.205,0.274,Active
08:13:10.295,0.23,DROWSY
08:13:10.375,0.22,DROWSY
08:13:10.453,0.259,Active
08:13:10.521,0.288,Active
08:13:10.587,0.344,Active
08:13:10.668,0.385,Active
08:13:10.772,0.357,Active
08:13:10.858,0.385,Active
08:13:10.916,0.384,Active
08:13:10.996,0.357,Active
08:13:11.090,0.363,Active
08:13:11.185,0.362,Active
08:13:11.289,0.417,Active
08:13:11.393,0.391,Active
08:13:11.489,0.284,Active
08:13:11.589,0.367,Active
08:13:11.689,0.19,DROWSY
08:13:11.784,0.219,DROWSY
08:13:11.868,0.201,DROWSY
08:13:11.956,0.194,DROWSY
08:13:12.056,0.2,DROWSY
08:13:12.146,0.157,DROWSY
08:13:12.215,0.117,DROWSY
08:13:12.303,0.229,DROWSY
08:13:12.406,0.26,Active
08:13:12.508,0.373,Active
08:13:12.604,0.432,Active
08:13:12.695,0.429,Active
08:13:12.759,0.474,Active
08:13:12.821,0.382,Active
08:13:12.886,0.433,Active
08:13:12.953,0.412,Active
08:13:13.011,0.424,Active
08:13:13.069,0.37,Active
08:13:13.127,0.341,Active
08:13:13.190,0.434,Active
08:13:13.251,0.412,Active
08:13:13.314,0.408,Active
08:13:13.378,0.411,Active
08:13:13.441,0.408,Active
08:13:13.499,0.365,Active
08:13:13.561,0.387,Active
08:13:13.620,0.362,Active
08:13:13.680,0.291,Active
08:13:13.738,0.364,Active
08:13:13.796,0.279,Active
08:13:14.297,0.304,Active
08:13:14.354,0.254,Active
08:13:14.419,0.386,Active
08:13:14.471,0.303,Active
08:13:14.528,0.412,Active
08:13:14.591,0.416,Active
08:13:14.706,0.239,DROWSY
08:13:14.781,0.429,Active
08:13:14.987,0.439,Active
08:13:15.048,0.369,Active
08:13:15.106,0.413,Active
08:13:15.168,0.441,Active
08:13:15.221,0.552,Active
08:13:15.284,0.377,Active
08:13:15.337,0.345,Active
08:13:15.390,0.52,Active
08:13:15.446,0.413,Active
08:13:15.501,0.286,Active
08:13:15.561,0.447,Active
08:13:15.615,0.351,Active
08:13:15.672,0.335,Active
08:13:15.734,0.373,Active
08:13:15.792,0.355,Active
08:13:15.849,0.368,Active
08:13:15.908,0.354,Active
08:13:15.966,0.483,Active
08:13:16.025,0.425,Active
08:13:16.083,0.351,Active
08:13:16.145,0.325,Active
08:13:16.201,0.288,Active
08:13:16.258,0.236,DROWSY
08:13:16.333,0.223,DROWSY
08:13:16.420,0.306,Active
08:13:16.499,0.266,Active
08:13:16.565,0.22,DROWSY
08:13:16.629,0.248,DROWSY
08:13:16.690,0.261,Active
08:13:16.751,0.234,DROWSY
08:13:16.814,0.353,Active
08:13:16.875,0.408,Active
08:13:16.936,0.387,Active
08:13:17.003,0.182,DROWSY
08:13:17.070,0.271,Active
08:13:17.145,0.32,Active
08:13:17.212,0.276,Active
08:13:17.290,0.229,DROWSY
08:13:17.393,0.455,Active
08:13:17.492,0.332,Active
08:13:17.575,0.349,Active
08:13:17.650,0.243,DROWSY
08:13:17.714,0.305,Active
08:13:17.778,0.399,Active
08:13:17.836,0.349,Active
08:13:17.897,0.293,Active
08:13:17.962,0.182,DROWSY
08:13:18.024,0.178,DROWSY
08:13:18.085,0.288,Active
08:13:18.147,0.268,Active
08:13:18.210,0.273,Active
08:13:18.271,0.211,DROWSY
08:13:18.374,0.371,Active
08:13:18.468,0.308,Active
08:13:18.550,0.387,Active
08:13:18.626,0.396,Active
08:13:18.688,0.271,Active
08:13:18.754,0.224,DROWSY
08:13:18.813,0.28,Active
08:13:18.866,0.265,Active
08:13:18.920,0.278,Active
08:13:18.980,0.297,Active
08:13:19.043,0.33,Active
08:13:19.100,0.314,Active
08:13:19.154,0.314,Active
08:13:19.210,0.287,Active
08:13:19.267,0.271,Active
08:13:19.326,0.232,DROWSY
08:13:19.400,0.265,Active
08:13:19.477,0.246,DROWSY
08:13:19.553,0.386,Active
08:13:19.614,0.228,DROWSY
08:13:19.671,0.321,Active
08:13:19.729,0.378,Active
08:13:19.785,0.281,Active
08:13:19.841,0.355,Active
08:13:19.900,0.285,Active
08:13:19.958,0.299,Active
08:13:20.012,0.244,DROWSY
08:13:20.069,0.295,Active
08:13:20.128,0.256,Active
08:13:20.229,0.2,DROWSY
08:13:20.290,0.18,DROWSY
08:13:20.444,0.186,DROWSY
08:13:20.527,0.189,DROWSY
08:13:20.596,0.184,DROWSY
08:13:20.656,0.255,Active
08:13:20.714,0.229,DROWSY
08:13:20.777,0.274,Active
08:13:20.839,0.201,DROWSY
08:13:20.907,0.223,DROWSY
08:13:20.964,0.254,Active
08:13:21.028,0.255,Active
08:13:21.085,0.234,DROWSY
08:13:21.142,0.254,Active
08:13:21.201,0.205,DROWSY
08:13:21.262,0.25,DROWSY
08:13:21.338,0.218,DROWSY
08:13:21.548,0.248,DROWSY
08:13:21.607,0.225,DROWSY
08:13:21.666,0.312,Active
08:13:21.728,0.312,Active
08:13:23.092,0.292,Active
08:13:23.166,0.368,Active
08:13:23.224,0.314,Active
08:13:23.282,0.292,Active
08:13:23.339,0.382,Active
08:13:23.399,0.449,Active
08:13:23.460,0.292,Active
08:13:23.516,0.425,Active
08:13:23.574,0.501,Active
08:13:23.633,0.383,Active
08:13:23.693,0.422,Active
08:13:23.750,0.394,Active
08:13:23.805,0.387,Active
08:13:23.855,0.392,Active
08:13:23.915,0.394,Active
08:13:23.974,0.345,Active
08:13:24.029,0.398,Active
08:13:24.082,0.233,DROWSY
08:13:24.155,0.277,Active
08:13:24.231,0.255,Active
08:13:24.301,0.294,Active
08:13:24.359,0.272,Active
08:13:24.420,0.208,DROWSY
08:13:24.474,0.176,DROWSY
08:13:24.527,0.176,DROWSY
08:13:24.590,0.203,DROWSY
08:13:24.651,0.198,DROWSY
08:13:24.711,0.193,DROWSY
08:13:24.771,0.143,DROWSY
08:13:24.834,0.176,DROWSY
08:13:24.894,0.155,DROWSY
08:13:24.951,0.177,DROWSY
08:13:25.012,0.177,DROWSY
08:13:25.087,0.221,DROWSY
08:13:25.158,0.218,DROWSY
08:13:25.237,0.217,DROWSY
08:13:25.296,0.235,DROWSY
08:13:25.355,0.158,DROWSY
08:13:25.413,0.117,DROWSY
08:13:25.464,0.419,Active
08:13:25.521,0.312,Active
08:13:25.583,0.264,Active
08:13:25.644,0.256,Active
08:13:25.702,0.176,DROWSY
08:13:25.759,0.301,Active
08:13:25.813,0.305,Active
08:13:25.867,0.365,Active
08:13:25.921,0.259,Active
08:13:25.977,0.355,Active
08:13:26.031,0.478,Active
08:13:26.085,0.543,Active
08:13:26.135,0.37,Active
08:13:26.191,0.399,Active
08:13:26.249,0.337,Active
08:13:26.304,0.284,Active
08:13:26.361,0.485,Active
08:13:26.418,0.509,Active
08:13:26.474,0.551,Active
08:13:26.532,0.516,Active
08:13:26.592,0.388,Active
08:13:26.651,0.394,Active
08:13:26.708,0.503,Active
08:13:26.768,0.443,Active
08:13:26.825,0.477,Active
08:13:26.880,0.416,Active
08:13:26.934,0.394,Active
08:13:26.998,0.427,Active
08:13:27.054,0.388,Active
08:13:27.109,0.44,Active
08:13:27.166,0.342,Active
08:13:27.227,0.396,Active
08:13:27.285,0.307,Active
08:13:27.340,0.353,Active
08:13:27.397,0.337,Active
08:13:27.454,0.231,DROWSY
08:13:27.531,0.137,DROWSY
08:13:27.629,0.162,DROWSY
08:13:27.689,0.223,DROWSY
08:13:30.496,0.27,Active
08:13:30.553,0.21,DROWSY
08:13:30.616,0.302,Active
08:13:30.678,0.299,Active
08:13:30.733,0.278,Active
08:13:30.784,0.238,DROWSY
08:13:30.839,0.133,DROWSY
